player_id,level_id,progress,video_url
13502,2515,100,https://www.youtube.com/watch?v=XFC4C6Eg3qU?si=IZVlZfmuP5kAAN1B
13502,1552,100,https://www.youtube.com/watch?v=ttC4sm0vYh8
13502,2707,100,https://www.youtube.com/watch?v=31flhwI0rFI
13502,2458,100,https://www.youtube.com/watch?v=DwQAB3_QgpU?si=tICZ3SKBFJXZvdnT
13502,2674,100,https://www.youtube.com/watch?v=y4RdanfS_I0
13502,2449,100,https://www.youtube.com/watch?v=9F8SOFhCgJE&amp;ab_channel=wPopoff
13502,1725,100,https://www.youtube.com/watch?v=mS7NCxv3fVY
13502,1698,100,https://www.youtube.com/watch?v=Os4WCrc2Bak&t=5s
13502,2512,100,https://www.youtube.com/watch?v=PAt4C-IFMz8
13502,1578,100,https://www.youtube.com/watch?v=CPW2ts9mQsM
13502,1995,100,https://www.youtube.com/watch?v=otSV4PmMjgs
13502,2287,100,https://www.youtube.com/watch?v=RW82nTXIltw?si=j0f6_-BlrgDwVns3
13502,2296,100,https://www.youtube.com/watch?v=fSXNKpDPmeo
13502,1952,100,https://www.youtube.com/watch?v=RjFKewIhCdE&t=19s
13502,2307,100,https://www.youtube.com/watch?v=SEqLdX0VTVE&amp;ab_channel=wPopoff
13502,1853,100,https://www.youtube.com/watch?v=VWNgRY6EbIQ&ab_channel=wPopoff
13502,2237,100,https://www.youtube.com/watch?v=J0XOtQC80q4&amp;ab_channel=wPopoff
13502,1707,100,https://www.youtube.com/watch?v=0TrT-zOvd5Y&ab_channel=wPopoff
13502,2383,100,https://www.youtube.com/watch?v=AuMUrBZOc7s
13502,1784,100,https://www.youtube.com/watch?v=FBA3f1Fp1C8&ab_channel=wPopoff
13502,2006,100,https://www.youtube.com/watch?v=3PPrnjYrR54&amp;ab_channel=wPopoff
13502,2534,100,https://www.youtube.com/watch?v=b-vVzVBt6aA
13502,2564,100,https://www.youtube.com/watch?v=H--suO5ChVg&ab_channel=wPopoff
13502,2304,100,https://www.youtube.com/watch?v=2ZSiQWo2Io8?si=4cAO9w7vcmWeoov2
13502,2285,100,https://www.youtube.com/watch?v=XcCqhMy1W7Q&ab_channel=wPopoff
13502,2240,100,https://www.youtube.com/watch?v=4n7CoXaL-t4&amp;ab_channel=wPopoff
13502,1690,100,https://www.youtube.com/watch?v=cb40dF87Cqw&amp;ab_channel=wPopoff
13502,1756,100,https://www.youtube.com/watch?v=blt1I2ONXwc
13502,2024,100,https://www.youtube.com/watch?v=Q-r8OBhJI50
13502,2150,100,https://www.youtube.com/watch?v=VNdmcGZigac
13502,2107,100,https://www.youtube.com/watch?v=T0Q-mhcQVRE
13502,2366,100,https://www.youtube.com/watch?v=qDic8RetS9Y
13502,1864,100,https://www.youtube.com/watch?v=xOQn04xvNOw&amp;ab_channel=wPopoff
13502,1914,100,https://www.youtube.com/watch?v=jLoak_Poeyg
13502,2011,100,https://www.youtube.com/watch?v=https://www.twitch.tv/videos/1563750480
13502,1778,100,https://www.youtube.com/watch?v=uXwT_1SEgpQ&amp;ab_channel=wPopoff
13502,2144,100,https://www.youtube.com/watch?v=ldnX7HFx-Yw&amp;ab_channel=wPopoff
13502,2510,100,https://www.youtube.com/watch?v=https://www.twitch.tv/videos/1593115258
13502,2180,100,https://www.youtube.com/watch?v=Z-KmS79FtKA&amp;ab_channel=wPopoff
13502,2242,100,https://www.youtube.com/watch?v=https://www.twitch.tv/videos/1627117937
13502,2169,100,https://www.youtube.com/watch?v=_ru9N9CvNtw&ab_channel=wPopoff
13502,2414,100,https://www.youtube.com/watch?v=NJz3J_tpfnk&ab_channel=wPopoff
13502,2555,100,https://www.youtube.com/watch?v=Wju2ynEMqoM&amp;ab_channel=wPopoff
13502,1705,100,https://www.youtube.com/watch?v=5v4hbQUaW0Y?si=HASTcUVM-nJHRe0I
13502,1747,100,https://www.youtube.com/watch?v=https://www.twitch.tv/videos/1584980938
13502,2057,100,https://www.youtube.com/watch?v=mB4G2ldWp10
13502,2483,100,https://www.youtube.com/watch?v=https://www.twitch.tv/videos/1566065820
13502,1687,100,https://www.youtube.com/watch?v=https://www.twitch.tv/videos/1574725654
13502,2452,100,https://www.youtube.com/watch?v=CKqEImDaySo&amp;ab_channel=wPopoff
13502,1818,100,https://www.youtube.com/watch?v=HjdpT6hwrgc&amp;ab_channel=wPopoff
13502,2039,100,https://www.youtube.com/watch?v=Um-fLgl4Muw?si=2R0VrkUj-rEu5ykj
13502,2487,100,https://www.youtube.com/watch?v=Um-fLgl4Muw?si=2R0VrkUj-rEu5ykj
